questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit
4388,58.0,1,4.0,0,0.0517241379310344,0.09087116651986693,0.49367707416767614,0.2281913623088928,0.3859043188455536,0.26577129565366603,0.19300149979139747,0.3,,,
4389,46.0,1,4.0,0,0.1739130434782608,0.18315077255378215,0.49367707416767614,0.30572694424347713,0.34713652787826144,0.25414095836347844,0.2051856626668321,0.3,,,
4390,48.0,1,5.0,0,0.1041666666666666,0.1336463380669062,0.5061856207239317,0.27693067755037754,0.36153466122481126,0.2584603983674434,0.218902401865779,0.3,,,
4391,52.0,1,5.0,0,0.173076923076923,0.1817770970631892,0.5061856207239317,0.3004631423049242,0.3497684288475379,0.25493052865426136,0.22293653868084418,0.3,,,
4392,52.0,1,5.0,0,0.0769230769230769,0.11233265261874475,0.5061856207239317,0.25642520192552043,0.3717873990372398,0.2615362197111719,0.21538717747294636,0.3,,,
4393,43.0,1,5.0,0,0.1860465116279069,0.19187223791348607,0.5061856207239317,0.32104212126024456,0.3394789393698777,0.2518436818109633,0.2264643636446134,0.3,,,
4394,55.0,1,5.0,0,0.109090909090909,0.13450601318066163,0.5061856207239317,0.2656870511371099,0.36715647443144506,0.26014694232943353,0.216974923052076,0.3,,,
4395,45.0,1,5.0,0,0.1555555555555555,0.1705838613623019,0.5061856207239317,0.3048245651069538,0.34758771744652306,0.2542763152339569,0.22368421116119214,0.3,,,
4396,51.0,1,4.0,0,0.1372549019607843,0.15616832378238904,0.49367707416767614,0.2811715646658287,0.35941421766708564,0.25782426530012564,0.20132696016177312,0.3,,,
4397,47.0,1,4.0,0,0.1702127659574468,0.18041717893357645,0.49367707416767614,0.3024664887650439,0.34876675561747805,0.2546300266852434,0.20467330537736403,0.3,,,
4398,49.0,1,5.0,0,0.2040816326530612,0.20417320273260323,0.5061856207239317,0.31886146272931026,0.34056926863534487,0.25217078059060344,0.22609053646788177,0.3,,,
4400,62.0,1,6.0,0,0.3870967741935484,0.3425359876652393,0.5186864282834047,0.3999763487363802,0.3000118256318099,0.24000354768954293,0.25999560762247065,0.3,,,
4401,77.0,1,6.0,0,0.3636363636363636,0.3308036184386559,0.5186864282834047,0.3834810417596135,0.30825947912019325,0.24247784373605796,0.2569321934696425,0.3,,,
4402,80.0,1,6.0,0,0.025,0.06087950988549621,0.5186864282834047,0.1857359421758349,0.40713202891208256,0.27213960867362474,0.2202081035469408,0.3,,,
4403,80.0,1,6.0,0,0.15,0.1608795098854962,0.5186864282834047,0.25846321490310764,0.3707683925484462,0.2612305177645338,0.2337145970534343,0.3,,,
4404,75.0,1,6.0,0,0.1066666666666666,0.1272415893531539,0.5186864282834047,0.23908297190465413,0.38045851404767295,0.26413755421430185,0.23011540906800723,0.3,,,
4405,73.0,1,6.0,0,0.0547945205479452,0.08696721493064109,0.5186864282834047,0.21271067513047517,0.3936446624347624,0.2680933987304287,0.2252176968099454,0.3,,,
4406,72.0,1,6.0,0,0.0833333333333333,0.1096516411798872,0.5186864282834047,0.22995599032798056,0.38502200483600973,0.2655066014508029,0.22842039820376783,0.3,,,
4407,61.0,1,6.0,0,0.0163934426229508,0.06281420973518051,0.5186864282834047,0.21310175431151818,0.39344912284424094,0.2680347368532723,0.2252903258007105,0.3,,,
4408,152.0,2,5.5,0,0.1710526315789473,0.17492994760784664,0.5291049660386855,0.2333104451513915,0.3833447774243043,0.26500343322729125,0.22023400806274848,0.3,,,
4409,64.0,1,6.0,0,0.125,0.14390417843511455,0.5186864282834047,0.26351553476967526,0.36824223261516237,0.2604726697845487,0.23465288502865397,0.3,,,
4410,63.0,1,6.0,0,0.6031746031746031,0.5070837468499955,0.5186864282834047,0.5108265473123855,0.24458672634380724,0.22337601790314218,0.28058207307230015,0.24458672634380724,,,
4411,76.0,1,6.0,0,0.1842105263157894,0.18841615613072524,0.5186864282834047,0.28188887466450246,0.35905556266774874,0.2577166688003246,0.23806507672340765,0.3,,,
4412,144.0,2,5.5,0,0.0416666666666666,0.06151189627164404,0.5291049660386855,0.142131391059065,0.4289343044704675,0.27868029134114025,0.20395203411769017,0.3,,,
4413,79.0,1,5.0,0,0.1139240506329113,0.13220152513686487,0.5061856207239317,0.2351329275920209,0.38243353620398957,0.2647300608611969,0.2117370733014893,0.3,,,
4414,150.0,2,6.0,0,0.04,0.059340888167938956,0.5353335123391134,0.138672992196468,0.430663503901766,0.2791990511705298,0.2114678414079155,0.3,,,
4415,75.0,1,5.0,0,0.0533333333333333,0.08513632619525918,0.5061856207239317,0.20543612463202274,0.3972819376839886,0.26918458130519657,0.20664619279406107,0.3,,,
4416,152.0,2,6.0,0,0.0657894736842105,0.08190669179389315,0.5353335123391134,0.15664737649914923,0.4216763117504254,0.27650289352512764,0.214805941349842,0.3,,,
4417,58.0,1,6.0,0,0.1206896551724138,0.14215321780191822,0.5186864282834047,0.2705168122842432,0.3647415938578784,0.2594224781573635,0.23595312228135948,0.3,,,
4418,68.0,1,6.0,0,0.1323529411764706,0.14872671577897298,0.5186864282834047,0.2619796889946153,0.36901015550269234,0.2607030466508077,0.2343676565275714,0.3,,,
4419,136.0,2,5.5,0,0.2058823529411764,0.20569199351634374,0.5291049660386855,0.26414012108062235,0.3679299394596888,0.26037898183790664,0.22573930733582537,0.3,,,
4420,61.0,1,6.0,0,0.0983606557377049,0.12454260479690892,0.5186864282834047,0.25448012902322625,0.3727599354883869,0.261827980646516,0.23297488110431347,0.3,,,
4421,72.0,1,6.0,0,0.0972222222222222,0.1205212063972785,0.5186864282834047,0.2376286245990803,0.38118568770045985,0.26435570631013794,0.22984531599697208,0.3,,,
4422,59.0,1,5.0,0,0.1016949152542373,0.12769558213353951,0.5061856207239317,0.2552764940179414,0.3723617529910293,0.26170852589730875,0.2151902561173614,0.3,,,
4423,72.0,1,6.0,0,0.0833333333333333,0.1096516411798872,0.5186864282834047,0.22995599032798056,0.38502200483600973,0.2655066014508029,0.22842039820376783,0.3,,,
4424,70.0,1,6.0,0,0.1857142857142857,0.1898661220949958,0.5186864282834047,0.2885122139515185,0.35574389302424075,0.2567231679072722,0.2392951254481392,0.3,,,
4426,42.0,1,5.0,0,0.1666666666666666,0.17883791917015518,0.5061856207239317,0.31523279481756206,0.34238360259121897,0.2527150807773657,0.2254684791115821,0.3,,,
4427,108.0,1,5.0,0,0.2037037037037037,0.20381211709804392,0.5061856207239317,0.26954548745149776,0.3652272562742511,0.25956817688227535,0.21763636927739963,0.3,,,
4428,177.0,1,6.0,0,0.3163841807909605,0.3050149796373077,0.5186864282834047,0.33598185625268406,0.33200907187365797,0.24960272156209737,0.2481109161612128,0.3,,,
4429,188.0,1,5.0,0,0.1808510638297872,0.18311514898341164,0.5061856207239317,0.22757438821375842,0.3862128058931208,0.2658638417679362,0.21044132369378718,0.3,,,
4430,192.0,1,6.0,0,0.25,0.24569788202146048,0.5186864282834047,0.2825882261109124,0.3587058869445438,0.25761176608336317,0.23819495627774087,0.3,,,
4431,111.0,1,5.0,0,0.1171171171171171,0.13044237395839406,0.5061856207239317,0.2103877456106361,0.39480612719468194,0.26844183815840456,0.20749504210468053,0.3,,,
4432,101.0,1,5.0,0,0.1485148514851485,0.15775166106239358,0.5061856207239317,0.2375456976261046,0.3812271511869477,0.2643681453560843,0.21215069102161793,0.3,,,
4433,112.0,1,6.0,0,0.1785714285714285,0.18248447718598199,0.5186864282834047,0.2535130584037474,0.3732434707981263,0.2619730412394379,0.23279528227498172,0.3,,,
4434,93.0,1,6.0,0,0.1935483870967742,0.1954685928190232,0.5186864282834047,0.2743022112249699,0.36284889438751505,0.2588546683162545,0.23665612494178015,0.3,,,
4435,91.0,1,5.0,0,0.2197802197802197,0.217008567464411,0.5061856207239317,0.2887053575287549,0.35564732123562254,0.25669419637068674,0.22092091843350087,0.3,,,
4436,109.0,1,6.0,0,0.0825688073394495,0.10145698440736141,0.5186864282834047,0.19150650466837793,0.40424674766581103,0.2712740242997433,0.22127977943841307,0.3,,,
4437,104.0,1,5.0,0,0.2211538461538461,0.21845121764959372,0.5061856207239317,0.2828693675916097,0.3585653162041952,0.2575695948612585,0.21992046301570453,0.3,,,
4438,69.0,2,4.0,0,0.2028985507246377,0.2032354043657261,0.5103726188499906,0.2963072875427759,0.35184635622861204,0.2555539068685836,0.20370543089957907,0.3,,,
4439,108.0,2,4.0,0,0.0925925925925925,0.11006211709804392,0.5103726188499906,0.1970861392180323,0.40145693039098385,0.27043707911729514,0.18811353616283366,0.3,,,
4440,169.0,2,4.0,0,0.0650887573964497,0.07983042851084456,0.5103726188499906,0.14473628635091684,0.4276318568245416,0.27828955704736247,0.17988713071228693,0.3,,,
4441,102.0,2,4.0,0,0.1666666666666666,0.1728520572831936,0.5103726188499906,0.24956127582110202,0.375219362089449,0.26256580862683465,0.19635962905760176,0.3,,,
4442,96.0,1,5.0,0,0.1354166666666666,0.14730992231508294,0.5061856207239317,0.23275651717433266,0.38362174141283367,0.2650865224238501,0.21132968865845705,0.3,,,
4443,215.0,1,4.0,0,0.0697674418604651,0.0812253233555303,0.49367707416767614,0.1317296193733441,0.4341351903133279,0.28024055709399837,0.17784322590152551,0.3,,,
4444,434.0,2,5.0,0,0.0875576036866359,0.09270473786024146,0.5228673428502458,0.12051697525183658,0.4397415123740817,0.2819224537122245,0.19208862432888626,0.3,,,
4445,440.0,2,5.0,0,0.0636363636363636,0.06975641519249917,0.5228673428502458,0.09867838929831277,0.45066080535084363,0.2851982416052531,0.18834486673685363,0.3,,,
4446,221.0,1,5.0,0,0.0542986425339366,0.06675498335497769,0.5061856207239317,0.11927657347875706,0.44036171326062146,0.2821085139781864,0.1918759840249298,0.3,,,
4447,126.0,1,6.0,0,0.119047619047619,0.13073939033253165,0.5186864282834047,0.20534458993846877,0.39732770503076564,0.2691983115092297,0.22384970956000136,0.3,,,
4448,165.0,1,4.0,0,0.3757575757575757,0.35723216750567366,0.49367707416767614,0.37822369160752023,0.3108881541962399,0.24326644625887195,0.2165780086811818,0.3,,,
4449,106.0,1,5.0,1,0.2358490566037736,0.23085675387737795,0.34269061523233274,0.2555259879997944,0.3722370060001028,0.26167110180003084,0.21523302651425053,0.0930592515000257,,,
4450,109.0,1,5.0,1,0.1834862385321101,0.18672830223681877,0.34269061523233274,0.22038923309915992,0.38980538345042004,0.266941615035126,0.2092095828169989,0.09745134586260501,,,
4451,172.0,1,5.0,0,0.005813953488372,0.026499744732029276,0.5061856207239317,0.09774022136449004,0.451129889317755,0.2853389667953265,0.1881840379481983,0.3,,,
4452,247.0,1,6.0,0,0.3967611336032389,0.38235187636160906,0.5186864282834047,0.3971173512989876,0.3014413243505062,0.24043239730515184,0.2594646509555263,0.3,,,
4453,435.0,1,6.0,0,0.3379310344827586,0.3320614307440651,0.5186864282834047,0.344101753165958,0.327949123417021,0.24838473702510627,0.24961889701653506,0.3,,,
4454,274.0,1,5.0,0,0.2043795620437956,0.20438078567533885,0.5061856207239317,0.2341641575551342,0.3829179212224329,0.26487537636672986,0.21157099843802302,0.3,,,
4455,35.0,1,6.0,0,0.2857142857142857,0.25614456342817493,0.5186864282834047,0.3773177318228964,0.3113411340885518,0.24340234022656554,0.2557875787671094,0.3,,,
4456,62.0,2,4.5,1,0.0967741935483871,0.12302379254328807,0.35216055836802596,0.19774230313831132,0.40112884843084434,0.2703386545292533,0.19677194980129398,0.10028221210771109,,,
4457,32.0,1,5.0,0,0.1875,0.1939990574721081,0.5061856207239317,0.345057071948797,0.3274714640256015,0.24824143920768046,0.2305812123340795,0.3,,,
4458,32.0,1,5.0,0,0.3125,0.27092213439518503,0.5061856207239317,0.38475930519941726,0.30762034740029137,0.24228610422008742,0.23738730946275727,0.3,,,
4459,128.0,1,6.0,0,0.4296875,0.39924291208479473,0.5186864282834047,0.4219220607301004,0.2890389696349498,0.23671169089048494,0.26407123984987585,0.2890389696349498,,,
4460,52.0,2,6.0,0,0.0384615384615384,0.08455487484096696,0.5353335123391134,0.24947388855980104,0.3752630557200995,0.26257891671602984,0.2320451507325345,0.3,,,
4461,146.0,2,4.5,0,0.1643835616438356,0.16920452402740735,0.5166225788069198,0.2284235106375515,0.38578824468122425,0.26573647340436723,0.20181243389045492,0.3,,,
4462,126.0,1,5.0,0,0.1666666666666666,0.17183528074349055,0.5061856207239317,0.23613342304742155,0.3819332884762892,0.2645799865428868,0.2119085868081294,0.3,,,
4463,119.0,1,5.0,0,0.4957983193277311,0.45387015099675987,0.5061856207239317,0.46440346704921054,0.26779826647539473,0.2303394799426184,0.2510405943512933,0.26779826647539473,,,
4464,106.0,1,4.0,1,0.1509433962264151,0.15942818244880652,0.3315099770303773,0.1973874018418001,0.4013062990791,0.27039188972372996,0.18816087743228288,0.100326574769775,,,
4465,106.0,1,4.0,1,0.1320754716981132,0.14355516657579065,0.3315099770303773,0.1850157865290083,0.40749210673549585,0.2722476320206487,0.18621676645455845,0.10187302668387396,,,
4466,107.0,1,5.0,1,0.0560747663551401,0.07943268494920962,0.34269061523233274,0.13708040690901757,0.4314597965454912,0.2794379389636473,0.19492806975583163,0.1078649491363728,,,
4467,76.0,1,5.0,1,0.1842105263157894,0.18841615613072524,0.34269061523233274,0.23207873889533115,0.3839606305523344,0.2651881891657003,0.21121349809634252,0.0959901576380836,,,
4468,76.0,1,4.0,0,0.4342105263157895,0.3863328227973919,0.49367707416767614,0.41671327129841573,0.29164336435079213,0.23749300930523762,0.22262637120403678,0.29164336435079213,,,
4469,78.0,1,5.0,1,0.1153846153846153,0.13355052029132267,0.34269061523233274,0.1916449911082699,0.40417750444586503,0.2712532513337595,0.20428199847570344,0.10104437611146626,,,
4470,64.0,1,4.0,0,0.609375,0.5129517974827336,0.49367707416767614,0.5068002900417578,0.24659985497912112,0.2239799564937363,0.23678290272084768,0.24659985497912112,,,
4472,62.0,1,6.0,0,0.2741935483870967,0.2571701340067027,0.5186864282834047,0.34244718648823597,0.32877640675588204,0.2486329220267646,0.24931162034781526,0.3,,,
4473,60.0,1,4.0,0,0.1333333333333333,0.15109938735687028,0.49367707416767614,0.2652919496271389,0.36735402518643057,0.26020620755592916,0.19883159208426468,0.3,,,
4475,59.0,1,4.0,0,0.0338983050847457,0.07706267074113445,0.49367707416767614,0.21749449212086763,0.39125275393956616,0.26737582618186984,0.19132056304756492,0.3,,,
4479,37.0,1,4.0,0,0.3513513513513513,0.2997886138342039,0.49367707416767614,0.3866043423417288,0.3066978288291356,0.24200934864874066,0.2178949680822717,0.3,,,
4480,49.0,1,6.0,0,0.2244897959183673,0.2186659563557916,0.5186864282834047,0.3325977811384295,0.33370110943078524,0.25011033282923556,0.2474824450685655,0.3,,,
4481,52.0,1,6.0,0,0.2692307692307692,0.25122154150763365,0.5186864282834047,0.3490745488646231,0.32546272556768846,0.24763881767030654,0.2505424162177157,0.3,,,
4483,48.0,1,4.0,0,0.1041666666666666,0.1336463380669062,0.49367707416767614,0.27211969810566383,0.3639401509471681,0.2591820452841504,0.1999045239880329,0.3,,,
4484,48.0,1,5.0,0,0.3958333333333333,0.3395286910080827,0.5061856207239317,0.4036275101295631,0.29818624493521845,0.23945587348056552,0.24062185887935375,0.29818624493521845,,,
4487,65.0,1,6.0,0,0.2615384615384615,0.24809354104176026,0.5186864282834047,0.3335439264864901,0.33322803675675494,0.24996841102702647,0.24765815777606245,0.3,,,
4488,59.0,1,5.0,0,0.135593220338983,0.15301203782974204,0.5061856207239317,0.272059312962615,0.3639703435186925,0.2591911030556077,0.21806731079359118,0.3,,,
4489,174.0,3,5.666666666666667,0,0.2068965517241379,0.2066389226213898,0.5477739585939532,0.25680583967617854,0.37159708016191073,0.2614791240485732,0.22742200908426088,0.3,,,
4490,50.0,1,6.0,0,0.04,0.08697072840785174,0.5186864282834047,0.24886411586118412,0.3755679420694079,0.2626703826208224,0.23193190723136278,0.3,,,
4491,50.0,1,5.0,0,0.06,0.10125644269356601,0.5061856207239317,0.25310488445495316,0.3734475577725234,0.262034267331757,0.21481798019227774,0.3,,,
4492,49.0,1,6.0,0,0.1632653061224489,0.1751876954862264,0.5186864282834047,0.30563025224464857,0.3471848738776757,0.2541554621633027,0.2424741897025776,0.3,,,
4493,49.0,1,6.0,0,0.1632653061224489,0.1751876954862264,0.5186864282834047,0.30563025224464857,0.3471848738776757,0.2541554621633027,0.2424741897025776,0.3,,,
4494,47.0,1,4.0,0,0.1914893617021276,0.1953425520679048,0.49367707416767614,0.3115767814574261,0.3442116092712869,0.25326348278138605,0.20610492280045267,0.3,,,
4495,43.0,1,5.0,0,0.3255813953488372,0.2871103331515813,0.5061856207239317,0.3771412732498075,0.31142936337509625,0.24342880901252884,0.23608136112853845,0.3,,,
4496,48.0,1,5.0,0,0.2708333333333333,0.2512933968904356,0.5061856207239317,0.3493288675956264,0.3253355662021868,0.24760066986065604,0.23131352015925025,0.3,,,
4497,151.0,1,6.0,0,0.1390728476821192,0.14671316367572879,0.5186864282834047,0.20836619095876902,0.39581690452061546,0.26874507135618464,0.22441086403519997,0.3,,,
4498,62.0,1,6.0,0,0.1451612903225806,0.15960915839694662,0.5186864282834047,0.27669957249035687,0.36165021375482154,0.25849506412644646,0.2371013491767806,0.3,,,
4499,63.0,1,6.0,0,0.0317460317460317,0.07334880709095928,0.5186864282834047,0.21700610424981268,0.39149694787509365,0.2674490843625281,0.22601541936067948,0.3,,,
4500,73.0,1,6.0,0,0.1232876712328767,0.14073065579085614,0.5186864282834047,0.2508148613712101,0.37459256931439494,0.2623777707943185,0.23229418854036757,0.3,,,
4501,59.0,1,6.0,0,0.0508474576271186,0.08972089858923571,0.5186864282834047,0.23431602095805676,0.3828419895209716,0.2648525968562915,0.22923011817792485,0.3,,,
4502,57.0,1,5.0,1,0.2456140350877192,0.23490845439674835,0.34269061523233274,0.2720747167538464,0.3639626416230768,0.259188792486923,0.21806995144351657,0.0909906604057692,,,
4503,73.0,1,5.0,1,0.1095890410958904,0.12997796761881314,0.34269061523233274,0.1919331077004208,0.4040334461497896,0.27121003384493686,0.20433138989150074,0.1010083615374474,,,
4504,64.0,1,5.0,0,0.234375,0.2272375117684479,0.5061856207239317,0.3162635039882832,0.3418682480058584,0.2525604744017575,0.22564517211227716,0.3,,,
4505,66.0,1,5.0,0,0.106060606060606,0.12892966265755373,0.5061856207239317,0.24682214955329684,0.3765889252233516,0.2629766775670055,0.21374093992342233,0.3,,,
4506,64.0,1,5.0,0,0.125,0.14390417843511455,0.5061856207239317,0.2595259153358009,0.37023704233209953,0.26107111269962985,0.2159187283432802,0.3,,,
4507,51.0,1,5.0,0,0.0784313725490196,0.11391480265562848,0.5061856207239317,0.25920029082907414,0.37039985458546293,0.2611199563756389,0.21586290699926988,0.3,,,
4508,52.0,1,5.0,0,0.1346153846153846,0.1539993192854114,0.5061856207239317,0.2828479661531627,0.3585760169234187,0.25757280507702557,0.21991679419768506,0.3,,,
4509,38.0,1,5.0,1,0.0789473684210526,0.12220605152671761,0.34269061523233274,0.2194786531615478,0.3902606734192261,0.2670782020257678,0.2090534833991225,0.09756516835480653,,,
4510,31.0,1,5.0,0,0.5483870967741935,0.41348923506960045,0.5061856207239317,0.4590776214569765,0.27046118927151175,0.2311383567814535,0.2501275922497674,0.27046118927151175,,,
4511,52.0,1,5.0,0,0.0576923076923076,0.09844376372985585,0.5061856207239317,0.24761761384963968,0.3761911930751802,0.26285735792255405,0.21387730523136683,0.3,,,
4512,53.0,1,5.0,0,0.0566037735849056,0.09709521902122768,0.5061856207239317,0.2449592196366629,0.37752039018166855,0.2632561170545006,0.2134215805091422,0.3,,,
4513,53.0,1,5.0,0,0.0566037735849056,0.09709521902122768,0.5061856207239317,0.2449592196366629,0.37752039018166855,0.2632561170545006,0.2134215805091422,0.3,,,
4514,52.0,1,5.0,0,0.0769230769230769,0.11233265261874475,0.5061856207239317,0.25642520192552043,0.3717873990372398,0.2615362197111719,0.21538717747294636,0.3,,,
4515,53.0,1,5.0,0,0.1132075471698113,0.1381911094321866,0.5061856207239317,0.27120117375450414,0.36439941312274793,0.25931982393682435,0.2179202012150579,0.3,,,
4516,33.0,1,5.0,0,1.0,0.6997726601613137,0.5061856207239317,0.6075883556673223,0.19620582216633886,0.20886174664990165,0.2755865752572553,0.19620582216633886,,,
4517,39.0,1,5.0,0,0.1794871794871795,0.18793137268728172,0.5061856207239317,0.32630278487712955,0.3368486075614352,0.2510545822684305,0.22736619169322225,0.3,,,
4518,38.0,1,5.0,0,0.1842105263157894,0.19117156876809693,0.5061856207239317,0.3301483563956711,0.33492582180216446,0.2504777465406493,0.22802543252497223,0.3,,,
4519,41.0,1,4.0,0,0.2439024390243902,0.2309500162057315,0.49367707416767614,0.34196144914739823,0.3290192754263009,0.24870578262789023,0.21087965629459116,0.3,,,
4520,84.0,2,5.0,0,0.119047619047619,0.13546106719759252,0.5228673428502458,0.2374100871061855,0.38129495644690725,0.2643884869340722,0.21212744350391752,0.3,,,
4521,220.0,1,4.0,0,0.0727272727272727,0.08369979578562342,0.49367707416767614,0.13289706919146974,0.43355146540426515,0.28006543962127955,0.17802668230151666,0.3,,,
4523,226.0,1,4.0,0,0.1106194690265486,0.11824370320548627,0.49367707416767614,0.1622398013651179,0.4188800993174411,0.2756640297952323,0.1826376830716614,0.3,,,
4524,114.0,2,3.5,0,0.087719298245614,0.10513396260111658,0.5041194144122177,0.18825593172842936,0.4058720341357853,0.2717616102407356,0.17823838975926443,0.3,,,
4525,57.0,1,5.0,0,0.1929824561403508,0.19594741543570937,0.5061856207239317,0.3029261069144067,0.34853694654279666,0.254561083962839,0.2233587611853269,0.3,,,
4526,62.0,1,5.0,0,0.3548387096774194,0.31814574376280025,0.5061856207239317,0.3794630949457779,0.31026845252711105,0.24308053575813332,0.2364793877049905,0.3,,,
4528,114.0,2,3.5,0,0.2105263157894736,0.2096115745414151,0.5041194144122177,0.270967374514499,0.36451631274275054,0.25935489382282517,0.19064510617717484,0.3,,,
4529,55.0,1,4.0,0,0.2,0.20117267984732828,0.49367707416767614,0.3044095249015687,0.34779523754921565,0.2543385712647647,0.20497863962738935,0.3,,,
4530,62.0,1,5.0,1,0.1935483870967742,0.19619452425060516,0.34269061523233274,0.2439649887011685,0.3780175056494157,0.2634052516948247,0.21325114092020034,0.09450437641235393,,,
4531,60.0,1,5.0,0,0.0166666666666666,0.06359938735687026,0.5061856207239317,0.21112813181255743,0.3944359340937213,0.26833078022811635,0.20762196545358133,0.3,,,
4532,46.0,1,5.0,0,0.2826086956521739,0.2589083483113579,0.5061856207239317,0.3565177979479002,0.3217411010260499,0.24652233030781495,0.23254590821964002,0.3,,,
4533,114.0,2,3.5,0,0.1052631578947368,0.12005933573544494,0.5041194144122177,0.2000718521264393,0.39996407393678035,0.2699892221810341,0.1800107778189659,0.3,,,
4534,57.0,1,5.0,0,0.4035087719298245,0.3517915712798652,0.5061856207239317,0.4050308986743709,0.29748455066281454,0.23924536519884435,0.24086243977274932,0.29748455066281454,,,
4535,65.0,1,5.0,0,0.3230769230769231,0.295152364571172,0.5061856207239317,0.3617944454615172,0.3191027772692414,0.2457308331807724,0.23345047636483154,0.3,,,
4536,42.0,1,6.0,0,0.0952380952380952,0.13045082239596165,0.5186864282834047,0.29221565818239625,0.3538921709088019,0.2561676512726406,0.23998290794815932,0.3,,,
4537,86.0,2,4.5,0,0.1162790697674418,0.1329051980051851,0.5166225788069198,0.2321424516608061,0.3839287741695969,0.26517863225087906,0.20242340277284673,0.3,,,
4538,171.0,1,4.0,0,0.087719298245614,0.09993691617041686,0.49367707416767614,0.15870410393120182,0.4206479480343991,0.27619438441031974,0.18208207347490313,0.3,,,
4539,364.0,2,4.5,0,0.0934065934065934,0.09918737236601465,0.5166225788069198,0.13097177894780945,0.4345141105260953,0.28035423315782854,0.18580250654142585,0.3,,,
4540,176.0,1,5.0,0,0.0625,0.07697934177831439,0.5061856207239317,0.13948511055680238,0.4302574447215988,0.2790772334164796,0.19534030466688046,0.3,,,
4541,42.0,1,4.0,0,0.3571428571428571,0.3078701772346713,0.49367707416767614,0.38528971762342334,0.3073551411882883,0.24220654235648648,0.21768838419796652,0.3,,,
4542,66.0,2,4.0,0,0.0151515151515151,0.05916222079708862,0.5103726188499906,0.2001654701886205,0.39991726490568974,0.2699751794717069,0.18859743102964036,0.3,,,
4543,67.0,1,4.0,0,0.0,0.04698794239712208,0.49367707416767614,0.18513922026430374,0.40743038986784813,0.27222911696035446,0.18623616318439057,0.3,,,
4544,78.0,1,4.0,0,0.1923076923076923,0.19477501008724105,0.49367707416767614,0.27780336122069527,0.36109831938965237,0.25832949581689574,0.20079767104896637,0.3,,,
4545,89.0,1,5.0,0,0.2247191011235955,0.22099037604173966,0.5061856207239317,0.2928883368859897,0.35355583155700515,0.2560667494671015,0.22163800060902683,0.3,,,
4546,89.0,1,5.0,0,0.0337078651685393,0.06502707328944607,0.5061856207239317,0.17624351381914832,0.41187824309042587,0.27356347292712774,0.20164174522613973,0.3,,,
4547,89.0,1,5.0,1,0.0224719101123595,0.05585276136284056,0.34269061523233274,0.12816482536355286,0.43591758731822355,0.28077527619546705,0.19339968434803764,0.10897939682955589,,,
4548,90.0,1,5.0,0,0.1,0.11898137262317839,0.5061856207239317,0.21578243464836672,0.3921087826758166,0.26763263480274496,0.20841984593972004,0.3,,,
4549,86.0,1,5.0,0,0.2906976744186046,0.27441463196744925,0.5061856207239317,0.33435540492171195,0.33282229753914405,0.2498466892617432,0.22874664084372204,0.3,,,
4550,92.0,1,4.0,1,0.0434782608695652,0.0722138481120502,0.3315099770303773,0.13597519128868804,0.43201240435565597,0.2796037213066968,0.17851038720250811,0.10800310108891399,,,
4551,178.0,2,4.0,0,0.0898876404494382,0.10145429792196779,0.5103726188499906,0.1604329019019711,0.41978354904901444,0.27593506471470436,0.18235374172745258,0.3,,,
4552,178.0,2,4.0,0,0.1910112359550561,0.1923633888310587,0.5103726188499906,0.23823010469917388,0.38088494765041303,0.2642654842951239,0.19457901645272732,0.3,,,
4553,184.0,2,4.0,1,0.0434782608695652,0.05925466170857658,0.34647410252215766,0.09951906929926552,0.4502404653503672,0.28507213960511013,0.17278156803274175,0.1125601163375918,,,
4554,91.0,1,4.0,0,0.1318681318681318,0.14493649539233894,0.49367707416767614,0.23140110170027378,0.38429944914986314,0.26528983474495893,0.19350588741004301,0.3,,,
4555,180.0,2,3.5,0,0.1666666666666666,0.1704397549427481,0.5041194144122177,0.21810827772410094,0.39094586113794955,0.26728375834138485,0.18271624165861516,0.3,,,
4556,93.0,1,6.0,0,0.1397849462365591,0.15122080520840372,0.5186864282834047,0.24084656693401374,0.37957671653299313,0.2638730149598979,0.23044293385917403,0.3,,,
4557,92.0,1,6.0,0,0.0760869565217391,0.09899956239776449,0.5186864282834047,0.202201250730299,0.3988993746348505,0.2696698123904551,0.2232659465641984,0.3,,,
4558,111.0,1,5.0,0,0.081081081081081,0.0999080228133559,0.5061856207239317,0.18635006492198902,0.4068249675390055,0.2720474902617016,0.2033742968437696,0.3,,,
4559,109.0,1,4.0,0,0.055045871559633,0.07820117045387304,0.49367707416767614,0.1678722288093701,0.41606388559531493,0.2748191656785945,0.18352277881290102,0.3,,,
4560,110.0,4,4.0,0,0.0181818181818181,0.04683039221961247,0.5436573911486317,0.15329332056154515,0.4233533397192274,0.2770060019157682,0.18123180751681425,0.3,,,
4561,110.0,1,4.0,0,0.009090909090909,0.03913808452730478,0.49367707416767614,0.13653929659309866,0.43173035170345064,0.2795191055110352,0.17859903232177265,0.3,,,
4562,108.0,1,4.0,0,0.037037037037037,0.06318711709804392,0.49367707416767614,0.15677189037405093,0.42161405481297454,0.27648421644389237,0.1817784399159223,0.3,,,
