questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit,p_success,reward_original,reward_desirable
3368,276.0,1,6.0,0,0.0615942028985507,0.071243077664019,0.5186864282834047,0.1151100728227823,0.4424449635886088,0.2827334890765826,0.2070918706670881,0.3,,,,0.5180847193352295,0.060774277331131846,0.09027808490000083
3369,468.0,2,5.0,0,0.1367521367521367,0.1395244897306344,0.5228673428502458,0.1626174326896472,0.4186912836551764,0.2756073850965529,0.1993058456039395,0.3,,,,0.5096362782227296,0.090727493114597,0.08568137806013253
3370,240.0,1,6.0,0,0.0375,0.0503382730328831,0.5186864282834047,0.1023769569496078,0.4488115215251961,0.2846434564575588,0.2047271491477843,0.3,,,,0.5222841617611045,0.053284874802427246,0.0937688862018186
3371,235.0,2,5.0,0,0.0425531914893617,0.0552468666217632,0.5228673428502458,0.1081850337419687,0.4459074831290156,0.2837722449387047,0.1899745772129089,0.3,,,,0.5274241526068039,0.0566745596871198,0.10050224411919569
3372,276.0,1,6.0,1,0.0688405797101449,0.0779998344207757,0.3540486239280818,0.1050634412352175,0.4474682793823912,0.2842404838147173,0.205226067657969,0.1118670698455978,,,,0.417446228585304,0.05484728040687876,0.020197914042626375
3373,196.0,1,4.0,1,0.8877551020408163,0.8244812545766186,0.3315099770303773,0.7590425894156131,0.1204787052921934,0.186143611587658,0.2764209783367392,0.0301196763230483,,,,0.11366676042240913,1.4717077717161033,5.513473757101192e-05
3374,134.0,2,3.5,0,0.1940298507462686,0.1953763051204521,0.5041194144122177,0.2518537031616287,0.3740731484191856,0.2622219445257556,0.1877780554742443,0.3,,,,0.49160847547814684,0.15727421873618927,0.07544817298122762
3375,52.0,1,6.0,0,0.25,0.2373326526187447,0.5186864282834047,0.3402669607887423,0.3298665196056288,0.2489599558816886,0.2489067212893378,0.3,,,,0.44880056986577804,0.24096128707358033,0.0456840436555757
3376,96.0,1,5.0,1,0.2395833333333333,0.233516818866807,0.3426906152323327,0.2595105799062179,0.370244710046891,0.2610734130140673,0.2159160994124945,0.0925611775117227,,,,0.34859380760775244,0.16373138536885487,0.006814258180379067
3377,92.0,1,3.0,1,0.0652173913043478,0.090070990969193,0.3205162453178787,0.1467378567926403,0.4266310716036798,0.2779893214811039,0.16381969382752,0.1066577679009199,,,,0.41789475016275207,0.0803443645292992,0.021346479135612596
3378,107.0,1,5.0,1,0.0560747663551401,0.0794326849492096,0.3426906152323327,0.1370804069090175,0.4314597965454912,0.2794379389636473,0.1949280697558316,0.1078649491363728,,,,0.40868173135523844,0.07421655325136192,0.01801646784942966
3379,110.0,1,4.0,1,0.1,0.1160611614503817,0.3315099770303773,0.1622287647889522,0.4188856176055239,0.2756656852816571,0.1826359487525496,0.1047214044013809,,,,0.403237159657532,0.09046865689958575,0.016869585870124715
3380,110.0,1,4.0,1,0.0636363636363636,0.0852919306811509,0.3315099770303773,0.138052940613128,0.430973529693436,0.2792920589080307,0.1788368906677772,0.107743382423359,,,,0.4152084002821992,0.07482742419042494,0.020185784064670056
3381,109.0,1,4.0,1,0.0642201834862385,0.0859531084383691,0.3315099770303773,0.1389509937459968,0.4305245031270016,0.2791573509381004,0.1789780133029423,0.1076311257817504,,,,0.414763371712657,0.07539273761156583,0.020053542413565422
3382,107.0,1,5.0,1,0.1682242990654205,0.1739208739255875,0.3426906152323327,0.2108777515839989,0.3945611242080005,0.2683683372624001,0.2075790431286855,0.0986402810520001,,,,0.37237916445705516,0.12484817564835778,0.010175968329021698
3383,108.0,1,4.0,1,0.0648148148148148,0.0866246170980439,0.3315099770303773,0.1398605649094207,0.4300697175452896,0.2790209152635869,0.1791209459143375,0.1075174293863224,,,,0.4143126618284165,0.07596650476199457,0.019920340127576725
3384,107.0,1,5.0,1,0.2803738317757009,0.2684090629019655,0.3426906152323327,0.2846750962589802,0.3576624518705099,0.2572987355611529,0.2202300165015395,0.0894156129676274,,,,0.3363294497912076,0.1859267411615333,0.0054969616529989395
3385,110.0,1,6.0,1,0.0545454545454545,0.0775996229888432,0.3540486239280818,0.1368386946186801,0.4315806526906599,0.2794741958071979,0.2111271861434692,0.1078951631726649,,,,0.40179194212256,0.07406494174368519,0.01596062248921011
3386,116.0,1,5.0,1,0.1206896551724138,0.1329996396216884,0.3426906152323327,0.1760868263909988,0.4119565868045005,0.2735869760413501,0.2016148845241712,0.1029891467011251,,,,0.389462096475161,0.09984840816913763,0.013397490434850515
3387,119.0,1,5.0,1,0.042016806722689,0.0653809423636663,0.3426906152323327,0.1212151046862166,0.4393924476568916,0.2818177342970674,0.1922083036604943,0.1098481119142229,,,,0.4165192518012723,0.06444212952303376,0.020247110604041513
3388,118.0,1,5.0,1,0.0169491525423728,0.0441155868735479,0.3426906152323327,0.1046375520814097,0.4476812239592951,0.2843043671877885,0.1893664374996702,0.1119203059898237,,,,0.424721111861032,0.054598966421312595,0.022819555683563093
3389,116.0,1,5.0,1,0.2327586206896551,0.228587874915806,0.3426906152323327,0.2520336434739965,0.3739831782630017,0.2621949534789005,0.2146343388812565,0.0934957945657504,,,,0.3522434862036376,0.15742444836764766,0.007256489843710131
3390,111.0,1,5.0,1,0.1351351351351351,0.1457095495309131,0.3426906152323327,0.1876204145737683,0.4061897927131158,0.2718569378139347,0.2035920710697888,0.1015474481782789,,,,0.38379268281944223,0.1078988500390206,0.01224362918119471
3391,345.0,3,4.666666666666667,1,0.0956521739130434,0.1016108246261633,0.3694850142801969,0.123040759798486,0.438479620100757,0.2815438860302271,0.1871734599664143,0.1096199050251892,,,,0.4179616831960026,0.0655488870180527,0.020793276860543268
3392,120.0,1,5.0,1,0.0583333333333333,0.0791996499182115,0.3426906152323327,0.1318978429810358,0.4340510785094821,0.2802153235528446,0.1940396302253204,0.1085127696273705,,,,0.4112406526751601,0.07098434578810622,0.01872121523252257
3393,191.0,1,5.0,1,0.0366492146596858,0.05254953075142,0.3426906152323327,0.0919351983280144,0.4540324008359928,0.2862097202507978,0.1871888911419453,0.1135081002089982,,,,0.43101432413776236,0.04729995216617539,0.024968512015484532
3394,194.0,1,5.0,1,0.1134020618556701,0.1219063130306057,0.3426906152323327,0.151475639218337,0.4242621803908315,0.2772786541172494,0.1973958238660006,0.1060655450977078,,,,0.4015805434276098,0.08340156590186683,0.016175294215407414
3395,53.0,1,6.0,0,0.0,0.0559993286102687,0.5186864282834047,0.2232356296969444,0.3883821851515278,0.2665146555454583,0.2271723312294325,0.3,,,,0.4836378431972158,0.13426720280476664,0.06505596290710992
3396,168.0,2,5.0,0,0.0833333333333333,0.0962125052582426,0.5228673428502458,0.1608571776206673,0.4195714111896663,0.2758714233568999,0.1990040875921144,0.3,,,,0.510203561969231,0.08955715451189289,0.08612926941970671
3397,52.0,1,5.0,0,0.1346153846153846,0.1539993192854114,0.5061856207239317,0.2828479661531627,0.3585760169234187,0.2575728050770255,0.219916794197685,0.3,,,,0.47214632372842,0.18426275151310575,0.05977488129993552
3398,52.0,1,6.0,0,0.1346153846153846,0.1539993192854114,0.5186864282834047,0.2874214323334577,0.3562892838332711,0.2568867851499813,0.2390925517190707,0.3,,,,0.46421638466143267,0.18844391556472578,0.05351898609195261
3399,55.0,1,6.0,0,0.0545454545454545,0.0945060131806616,0.5186864282834047,0.2442167479228062,0.3778916260385969,0.2633674878115791,0.2310688246142354,0.3,,,,0.477205164366717,0.15096417779820476,0.06102379092164524
3400,54.0,1,6.0,0,0.037037037037037,0.0822696079533732,0.5186864282834047,0.2381327580712416,0.3809336209643792,0.2642800862893137,0.2299389407846591,0.3,,,,0.4790620613612513,0.14602780849847355,0.062166069825446924
3401,58.0,1,6.0,0,0.8448275862068966,0.6806147562634567,0.5186864282834047,0.6254119171793481,0.1872940414103259,0.2061882124230977,0.3,0.1872940414103259,,,,0.28332081244974117,0.7800239221123431,0.0033077992262819733
3402,59.0,1,6.0,0,0.1016949152542373,0.1276955821335395,0.5186864282834047,0.2594902493750671,0.3702548753124664,0.2610764625937399,0.2339053320267982,0.3,,,,0.47257382317422325,0.16371406349737716,0.05825091127915206
3403,53.0,1,6.0,0,0.1509433962264151,0.1655883697061592,0.5186864282834047,0.2932141740111877,0.3533929129944061,0.2560178738983218,0.2401683466020777,0.3,,,,0.46250124748132593,0.19381744089871208,0.05259059858175781
3404,57.0,1,6.0,0,0.1578947368421052,0.1699733894616834,0.5186864282834047,0.2902192649174493,0.3548903675412753,0.2564671102623826,0.2396121491989548,0.3,,,,0.4633872135823207,0.1910283200524314,0.05306836335004897
3405,129.0,1,6.0,0,0.0310077519379844,0.0542815502587222,0.5186864282834047,0.1419051121501718,0.4290474439249141,0.2787142331774742,0.2120680922564604,0.3,,,,0.5093459378267726,0.07726066693545383,0.08330038145179769
3406,130.0,1,6.0,0,0.0615384615384615,0.0805863399236641,0.5186864282834047,0.1627301064911155,0.4186349467544422,0.2755904840263327,0.2159355912054928,0.3,,,,0.502646278001409,0.09080257398222168,0.07821629181824566
3407,35.0,1,6.0,0,0.0,0.0743263816099931,0.5186864282834047,0.2794156339207985,0.3602921830396007,0.2580876549118802,0.2376057605852911,0.3,,,,0.46659702994366126,0.18115970007266932,0.05483157839636745
3408,38.0,1,6.0,0,0.1842105263157894,0.1911715687680969,0.5186864282834047,0.3356634185542621,0.3321682907228689,0.2496504872168606,0.2480517777315058,0.3,,,,0.45012286848616495,0.23605411308338203,0.04631177057693864
3409,38.0,1,6.0,0,0.131578947368421,0.1566888101474072,0.5186864282834047,0.3163936416779944,0.3418031791610028,0.2525409537483008,0.2444731048830561,0.3,,,,0.4557005409443121,0.21623071276464417,0.04905022697980821
3410,72.0,2,6.0,0,0.25,0.2400864237885828,0.5353335123391134,0.326923802774033,0.3365380986129835,0.250961429583895,0.2464287062294632,0.3,,,,0.45264402079096744,0.2269227488445442,0.047531347385416374
3411,40.0,1,5.0,0,0.225,0.218132516475827,0.5061856207239317,0.3415838468678719,0.329208076566064,0.2487624229698192,0.2299858023202066,0.3,,,,0.4547324699769066,0.2423776521897966,0.050176934217393186
3412,129.0,1,6.0,0,0.0310077519379844,0.0542815502587222,0.5186864282834047,0.1419051121501718,0.4290474439249141,0.2787142331774742,0.2120680922564604,0.3,,,,0.5093459378267726,0.07726066693545383,0.08330038145179769
3413,35.0,1,6.0,0,0.1714285714285714,0.1834172907009022,0.5186864282834047,0.3381568926620572,0.3309215536689713,0.2492764661006914,0.2485148514943821,0.3,,,,0.4494061668019453,0.2387035731088159,0.045970521314316795
3414,24.0,1,4.0,0,0.0833333333333333,0.1383625224670368,0.4936770741676761,0.3357594956340587,0.3321202521829706,0.2496360756548912,0.2099050635996378,0.3,,,,0.4627704538708852,0.23615583206385568,0.05618541688568765
3415,28.0,1,3.0,0,0.0357142857142857,0.1059989789281171,0.4811764383400034,0.300056285520472,0.349971857239764,0.2549915571719292,0.1857223265029245,0.3,,,,0.47998271253071645,0.20027896434542694,0.0685590207796854
3416,22.0,1,5.0,0,0.0454545454545454,0.1211416902035624,0.5061856207239317,0.3432824193499292,0.3283587903250353,0.2485076370975106,0.2302769861742736,0.3,,,,0.4542376806076453,0.2442129252529683,0.04992592807184185
3417,28.0,1,5.0,0,0.1428571428571428,0.1684989789281171,0.5061856207239317,0.3431644833052625,0.3284177583473687,0.2485253275042106,0.2302567685666164,0.3,,,,0.45427201906620107,0.24408519110551888,0.04994330992577033
3418,33.0,1,5.0,0,0.0606060606060606,0.1148669997839551,0.5061856207239317,0.301209200231563,0.3493953998842185,0.2548186199652655,0.2230644343254108,0.3,,,,0.46663909268787906,0.20138020595008463,0.05657689060808859
3419,325.0,1,5.0,1,0.4707692307692308,0.455327394169709,0.3426906152323327,0.4458087931327477,0.2770956034336261,0.2331286810300878,0.2478529359656139,0.0692739008584065,,,,0.25849505207728357,0.37582418617511637,0.0012470958115170527
3420,322.0,1,4.0,1,0.2267080745341615,0.2254033654635953,0.3315099770303773,0.2344465425857643,0.3827767287071179,0.2648330186121354,0.1939844566920486,0.0956941821767794,,,,0.36758866912135674,0.14307509287092998,0.009571557928435333
3421,322.0,1,5.0,1,0.1925465838509316,0.1932396227735369,0.3426906152323327,0.2059769232671842,0.3970115383664079,0.2691034615099223,0.2067389011315173,0.0992528845916019,,,,0.37478215338059,0.12119401360279289,0.010584376461030037
3425,228.0,1,6.0,0,0.0087719298245614,0.0245481894699581,0.5186864282834047,0.0820061242157077,0.4589969378921461,0.2876990813676438,0.2009439944972028,0.3,,,,0.5290651783624699,0.04173517404659311,0.09959065601318193
3426,227.0,1,6.0,0,0.0837004405286343,0.0934734857836017,0.5186864282834047,0.1431092378263803,0.4284453810868098,0.2785336143260429,0.2122917155963277,0.3,,,,0.5089563617705255,0.07802574679209505,0.08299841146833031
3427,329.0,1,4.0,0,0.0668693009118541,0.0747505758984229,0.4936770741676761,0.1097583612691126,0.4451208193654437,0.2835362458096331,0.1743905996280034,0.3,,,,0.5339596869597626,0.05760039173016346,0.10887182059498887
3428,325.0,2,4.0,0,0.0184615384615384,0.0292404376479699,0.5103726188499906,0.0698994952143378,0.465050252392831,0.2895150757178493,0.1681270635336816,0.3,,,,0.5473476433445775,0.035110732135480195,0.12159402627011197
3429,307.0,1,5.0,0,0.2736156351791531,0.2693821131148306,0.5061856207239317,0.290462544059261,0.3547687279703695,0.2564306183911108,0.221222150410159,0.3,,,,0.4698554086793768,0.19125400420660965,0.05842605393292313
3430,251.0,1,5.0,0,0.2788844621513944,0.2733872730204783,0.5061856207239317,0.2982411891454021,0.3508794054272989,0.2552638216281896,0.2225556324249261,0.3,,,,0.4675253958193547,0.1985525524345631,0.057081284567357345
3431,332.0,1,4.0,0,0.2198795180722891,0.218999860762925,0.4936770741676761,0.2417631657412193,0.3791184171293903,0.2637355251388171,0.1951342117593344,0.3,,,,0.49140391850058307,0.148963882135595,0.07423561953417226
3434,345.0,1,5.0,1,0.2782608695652174,0.2742135643521907,0.3426906152323327,0.2796917284226021,0.3601541357886989,0.2580462407366096,0.2193757248724461,0.0900385339471747,,,,0.33875584474999226,0.18140821372204344,0.005738078425061696
3435,516.0,1,4.0,1,0.5717054263565892,0.5579999085607269,0.3315099770303773,0.5455554068282901,0.2272222965858549,0.2181666889757565,0.2428729925015884,0.0568055741464637,,,,0.21593421858099102,0.5608589437505606,0.0005245002540554584
3436,540.0,2,4.0,1,0.3722222222222222,0.3662284839081243,0.3464741025221576,0.3651887796246523,0.3174056101876738,0.2452216830563021,0.2145296653695882,0.0793514025469184,,,,0.30347751304994824,0.2687624288519136,0.003072902198720556
3437,547.0,2,4.0,1,0.2047531992687385,0.204740654300793,0.3464741025221576,0.2121098110540702,0.3939450944729649,0.2681835283418894,0.1904743988799253,0.0984862736182412,,,,0.3785967286649444,0.12577397616082062,0.01146042115081823
3438,542.0,2,4.0,1,0.3431734317343173,0.3382347882358534,0.3464741025221576,0.3386669201040162,0.3306665399479919,0.2491999619843975,0.210361944587774,0.0826666349869979,,,,0.3164384284211252,0.23924796791487998,0.003911717946293077
3439,371.0,1,4.0,1,0.0754716981132075,0.0820663708147049,0.3315099770303773,0.1007279872398175,0.4496360063800912,0.2848908019140274,0.1729715408519713,0.1124090015950228,,,,0.4337276405706635,0.05233049039810341,0.02635554670770945
3440,367.0,1,4.0,1,0.217983651226158,0.2172815271021954,0.3315099770303773,0.2259133998927381,0.3870433000536309,0.2661129900160893,0.1926435342688588,0.0967608250134077,,,,0.37179210680052355,0.13634781041871435,0.010258447202030783
3441,372.0,1,4.0,1,0.1075268817204301,0.1124692627258918,0.3315099770303773,0.1288155846889132,0.4355922076555434,0.280677662296663,0.1773853061654006,0.1088980519138858,,,,0.41978745960863034,0.06908027178830432,0.02158855250035513
3443,467.0,1,6.0,1,0.2441113490364025,0.2424803921736132,0.3540486239280818,0.2492148930843457,0.3753925534578271,0.2626177660373481,0.231997051572807,0.0938481383644567,,,,0.34692083393978373,0.15507938473009134,0.006498574594382954
3444,466.0,1,6.0,1,0.0708154506437768,0.0763126563550403,0.3540486239280818,0.0931112027808291,0.4534443986095854,0.2860333195828756,0.2030063662307254,0.1133610996523963,,,,0.42335044295497104,0.04796711802415156,0.02201938983603533
3445,441.0,2,4.0,1,0.2086167800453514,0.208433733163882,0.3464741025221576,0.2172261133777849,0.3913869433111075,0.2674160829933322,0.1912783892450805,0.0978467358277768,,,,0.3760738802021771,0.12964967393579657,0.011001398000566055
3446,437.0,1,6.0,1,0.2471395881006865,0.245269039362253,0.3540486239280818,0.2522570212401435,0.3738714893799282,0.2621614468139784,0.2325620182303124,0.093467872344982,,,,0.3454460809531499,0.15761104390900108,0.006333783753013485
3447,1623.0,3,4.666666666666667,1,0.5804066543438078,0.5758295502060558,0.3694850142801969,0.5720846402981454,0.2139576798509272,0.2141873039552781,0.2620141067163576,0.0534894199627318,,,,0.19994269726061592,0.6245944752459273,0.0003656944170286919
3448,1494.0,3,5.0,1,0.3674698795180723,0.3653156875749997,0.3733790221327782,0.3654744146332238,0.3172627926833881,0.2451788378050164,0.2340813282228384,0.079315698170847,,,,0.2971492750419049,0.2690937227436549,0.0026712142463415182
3449,1479.0,3,5.0,1,0.2839756592292089,0.2829139099323213,0.3733790221327782,0.2847124211092687,0.3576437894453656,0.2572931368336097,0.2202364150473032,0.0894109473613414,,,,0.3363112807231169,0.18596082196085215,0.005495190555560819
3450,982.0,2,5.5,1,0.4725050916496945,0.4671536437011473,0.3636587865636431,0.4640856143393636,0.2679571928303182,0.2303871578490954,0.2614438597034578,0.0669892982075795,,,,0.24694046401165953,0.40457441752441003,0.0009736562411302616
3451,609.0,1,5.0,1,0.3809523809523809,0.3753385548307625,0.3426906152323327,0.3738057877134653,0.3130971061432673,0.2439291318429802,0.2355095636080226,0.0782742765358168,,,,0.29312657037552636,0.27888984330050987,0.0024731372195200174
3452,509.0,1,5.0,1,0.1394891944990176,0.1419431965757081,0.3426906152323327,0.1531165222894349,0.4234417388552825,0.2770325216565847,0.1976771181067603,0.1058604347138206,,,,0.4007717043948792,0.08446837174386376,0.01597593662154141
3453,497.0,1,5.0,1,0.1951710261569416,0.1955279516219528,0.3426906152323327,0.2039053328521452,0.3980473335739274,0.2694142000721782,0.206383771346082,0.0995118333934818,,,,0.3757982371488418,0.11966291986623573,0.010761263794116363
3454,496.0,1,5.0,1,0.0141129032258064,0.0214882771095922,0.3426906152323327,0.0398078020975813,0.4800960989512093,0.2940288296853627,0.1782527660738711,0.1200240247378023,,,,0.4569186000126413,0.01936893550383091,0.035577008701720834
3455,496.0,1,4.0,1,0.0181451612903225,0.0253642461018403,0.3315099770303773,0.0428250292346466,0.4785874853826766,0.293576245614803,0.1638725045940159,0.1196468713456691,,,,0.46254553154010614,0.020902684264590812,0.03885913030885391
3456,505.0,1,5.0,1,0.0099009900990099,0.0173103828353326,0.3426906152323327,0.0355560033435756,0.4822219983282122,0.2946665994984636,0.1775238862874701,0.120555499582053,,,,0.4590370607958175,0.017223906150330433,0.03657935470093214
3457,512.0,1,5.0,1,0.419921875,0.411819456745394,0.3426906152323327,0.4079931371044496,0.2960034314477752,0.2388010294343325,0.2413702520750485,0.0740008578619438,,,,0.27665335858887574,0.3219747707523326,0.0017940860659955698
3458,508.0,1,5.0,1,0.0570866141732283,0.06266657384195,0.3426906152323327,0.078281297339555,0.4608593513302225,0.2882578053990667,0.1848482224010665,0.1152148378325556,,,,0.4377873218653495,0.039678508680671874,0.027460390273154802
3459,468.0,1,6.0,1,0.1666666666666666,0.1682130143207984,0.3540486239280818,0.179407930562201,0.4102960347188995,0.2730888104156698,0.219032901390123,0.1025740086797248,,,,0.3809160034587681,0.1021433382680194,0.011490841349123437
3460,473.0,1,6.0,1,0.346723044397463,0.3409491906461452,0.3540486239280818,0.3417304689730997,0.3291347655134501,0.248740429654035,0.2491785156664328,0.0822836913783625,,,,0.30232272109955327,0.2425357008965153,0.0028887458732223506
3461,470.0,1,6.0,1,0.2382978723404255,0.2369141856909176,0.3540486239280818,0.2439422519851474,0.3780288740074262,0.2634086622022278,0.2310178467972417,0.0945072185018565,,,,0.3494782186130707,0.1507397485702211,0.006793300503555981
3462,407.0,1,4.0,1,0.0294840294840294,0.0376767002073761,0.3315099770303773,0.0578483210419071,0.4710758394790464,0.2913227518437139,0.1662333075922997,0.1177689598697616,,,,0.4550581927901648,0.0286857136290214,0.03524142645148899
3463,407.0,1,4.0,1,0.0417690417690417,0.0493863020809124,0.3315099770303773,0.0687540600865965,0.4656229699567017,0.2896868909870105,0.1679470665850366,0.1164057424891754,,,,0.44962751296921155,0.03449289792597541,0.032784419451814824
3464,415.0,1,4.0,1,0.1180722891566265,0.1220412666403439,0.3315099770303773,0.1361627527340541,0.4319186236329729,0.2795755870898919,0.1785398611439227,0.1079796559082432,,,,0.4161451640920605,0.07364141465288139,0.02046649099030253
3465,62.0,1,5.0,0,0.4838709677419355,0.4157067193725564,0.5061856207239317,0.445210708943657,0.2773946455281715,0.2332183936584514,0.247750407247484,0.2773946455281715,,,,0.40911686529076713,0.3749153819287257,0.02823558206571298
3466,71.0,1,4.0,0,0.5774647887323944,0.4954719888851607,0.4936770741676761,0.4949388458997692,0.2525305770501154,0.2257591731150346,0.2349189614985351,0.2525305770501154,,,,0.38196524084772765,0.4578290023146174,0.019037590928216656
3467,65.0,1,6.0,0,0.3846153846153846,0.3422111881005837,0.5186864282834047,0.3979402113162114,0.3010298943418943,0.2403089683025683,0.2596174678158678,0.3,,,,0.43256830713340516,0.30879761013730006,0.038629072487402986
3468,340.0,5,5.4,0,0.3088235294117647,0.3030220860793045,0.577352960275566,0.3252651299330554,0.3373674350334723,0.2512102305100417,0.2347612515881412,0.3,,,,0.45695640322989173,0.22521643437946454,0.05065761891753596
3469,69.0,1,4.0,0,0.2318840579710145,0.2257073144780856,0.4936770741676761,0.3069102719597797,0.3465448640201101,0.253963459206033,0.2053716141651082,0.3,,,,0.47141092670963913,0.20687960950945383,0.06119015000965387
3470,129.0,1,5.0,0,0.2558139534883721,0.2489124227419437,0.5061856207239317,0.2974545355687339,0.351272732215633,0.2553818196646899,0.2224207775260686,0.3,,,,0.46776055832783553,0.1978071051461349,0.057215774339141254
3471,60.0,1,6.0,0,0.3833333333333333,0.3385993873568703,0.5186864282834047,0.3986284009990484,0.3006857995004758,0.2402057398501427,0.2597452744712519,0.3,,,,0.4323783441294742,0.30968562727661336,0.03855346288778733
3472,70.0,1,5.0,1,0.3428571428571428,0.312088344317218,0.3426906152323327,0.3212690255917524,0.3393654872041237,0.2518096461612371,0.2265032615300147,0.0848413718010309,,,,0.31854723582637506,0.221139800384829,0.003987770490608795
3473,134.0,2,4.0,0,0.4776119402985074,0.4421295518736988,0.5103726188499906,0.4546130397352156,0.2726934801323921,0.2318080440397176,0.2285820491012481,0.2726934801323921,,,,0.40869239169285615,0.3894331024980877,0.02851121661303824
3474,349.0,2,5.0,1,0.0487106017191977,0.0571489186681561,0.3578892332248701,0.0809542206119593,0.4595228896940203,0.2878568669082061,0.185306437819193,0.114880722423505,,,,0.4364607407937588,0.041152675641884615,0.026957293664352806
3475,262.0,1,6.0,1,0.0610687022900763,0.071233868753722,0.3540486239280818,0.1002901792168412,0.4498549103915794,0.2849564731174738,0.2043396047116991,0.1124637275978948,,,,0.4198031033215881,0.052077685255873106,0.020909611577496982
3476,265.0,1,5.0,1,0.090566037735849,0.0985542139949109,0.3426906152323327,0.123381644629225,0.4383091776853874,0.2814927533056162,0.1925797105078671,0.1095772944213468,,,,0.41544828374433096,0.06575605061041102,0.019929516921051584
3477,242.0,1,5.0,1,0.1115702479338843,0.1186563014830138,0.3426906152323327,0.1433659684406593,0.4283170157796703,0.2784951047339011,0.1960055945898273,0.1070792539449175,,,,0.4055798718721525,0.0781891469987941,0.017191856789057762
3478,490.0,2,5.5,1,0.110204081632653,0.1138979431148031,0.3636587865636431,0.1283072225445439,0.435846388727728,0.2807539166183184,0.2014834325972399,0.108961597181932,,,,0.409501640781936,0.06876752318140414,0.018091017707920154
3480,640.0,2,5.0,1,0.03125,0.0364968954371964,0.3578892332248701,0.0508875971291818,0.4745562014354091,0.2923668604306227,0.1801521595078597,0.1186390503588522,,,,0.45140203021762443,0.025048978601943377,0.03306623144278612
3481,322.0,1,5.0,1,0.0962732919254658,0.1025963479197357,0.3426906152323327,0.1230589275202411,0.4384705362398794,0.2815411608719638,0.1925243875748985,0.1096176340599698,,,,0.41560779605300724,0.0655599238994695,0.019976558548482543
3482,544.0,1,6.0,1,0.088235294117647,0.0923545230293433,0.3540486239280818,0.1060319150623784,0.4469840424688108,0.2840952127406432,0.2054059270830131,0.1117460106172027,,,,0.4169681978959546,0.05541282824999153,0.02005601979791908
3483,544.0,1,6.0,1,0.0514705882352941,0.0568935301215418,0.3540486239280818,0.0724242841532425,0.4637878579233787,0.2891363573770136,0.1991645099141736,0.1159469644808446,,,,0.4335899466874802,0.03647796205871234,0.025494123670103598
3484,430.0,1,5.0,1,0.6930232558139535,0.6713065577523325,0.3426906152323327,0.6498750832401585,0.1750624583799207,0.2025187375139762,0.2828357285554558,0.0437656145949801,,,,0.16165243893280143,0.8671667028893899,0.0001558168740199581
3485,403.0,1,5.0,1,0.1364764267990074,0.1396878273960984,0.3426906152323327,0.1537526856757451,0.4231236571621274,0.2769370971486382,0.1977861746872706,0.1057809142905318,,,,0.40045815457031053,0.08488308071743471,0.015899210330971775
3486,394.0,1,5.0,1,0.1446700507614213,0.1475554371704097,0.3426906152323327,0.1613621714672439,0.419318914266378,0.2757956742799134,0.1990906579658132,0.1048297285665945,,,,0.39670907632878544,0.08989240659103918,0.015005485962780394
3487,402.0,1,5.0,1,0.0920398009950248,0.0973648127690749,0.3426906152323327,0.1144013268290234,0.4427993365854883,0.2828398009756465,0.191040227456404,0.110699834146372,,,,0.4198888716328867,0.0603517448163186,0.02127359139203135
3489,365.0,1,5.0,1,0.1013698630136986,0.1067219506196094,0.3426906152323327,0.1246436213496896,0.4376781893251552,0.2813034567975465,0.1927960493742325,0.1094195473312888,,,,0.4148245615045501,0.06652438736523376,0.019746450034251583
3490,322.0,1,6.0,1,0.2391304347826087,0.2370992718963439,0.3540486239280818,0.2470665462172306,0.3764667268913846,0.2629400180674153,0.2315980728689143,0.0941166817228461,,,,0.3479626410528401,0.15330385525566467,0.006617251318993503
3491,322.0,1,6.0,1,0.1894409937888198,0.1903156461653497,0.3540486239280818,0.2042701613155826,0.3978649193422087,0.2693594758026626,0.223650172815751,0.0994662298355521,,,,0.36877446769875544,0.11993198292917448,0.009420546155382752
3492,640.0,2,6.0,1,0.403125,0.3971029560432569,0.3694678328952616,0.3958655624694661,0.3020672187652669,0.24062016562958,0.2592321758871866,0.0755168046913167,,,,0.27646732990872674,0.30613279485235495,0.0017504789639233213
3493,387.0,1,6.0,1,0.2093023255813953,0.209061304640171,0.3540486239280818,0.2194920470349848,0.3902539764825076,0.2670761929447522,0.2264770944493543,0.0975634941206269,,,,0.36135934237196715,0.13138239739238824,0.00832173548435726
3495,384.0,1,6.0,1,0.2135416666666666,0.2130889875954198,0.3540486239280818,0.2233034539963374,0.3883482730018313,0.2665044819005494,0.2271849271707484,0.0970870682504578,,,,0.3595048718476059,0.13431972469794912,0.008065021999335486
3496,387.0,1,5.0,1,0.0490956072351421,0.0567271523060187,0.3426906152323327,0.0773000633079118,0.4613499683460441,0.2884049905038132,0.1846800108527848,0.115337492086511,,,,0.4382743949482517,0.03913948302356321,0.027646977403541034
3497,387.0,1,5.0,1,0.2583979328165374,0.2557443513232177,0.3426906152323327,0.2619994782231541,0.3690002608884229,0.2607000782665268,0.2163427676953978,0.0922500652221057,,,,0.34737949025567233,0.16585916846063578,0.0066724627240405555
