questions,delta_static,n_students,q_error_rate,delta_cumulative,learning_effect,relative_improvement,before_error,after_error,delta_chronological,improvement_rate
4111,-0.0779238812196505,1254,0.1945773524720893,-0.0806847179740182,0.0806847179740182,0.2925753218913426,0.2535178741560002,0.34357316087308,0.0900552867170798,0.2743221690590112
4112,0.0744535519125683,976,0.3422131147540984,0.0827850877192982,-0.0827850877192982,-0.3262579295801427,0.087719298245614,0.19,0.1022807017543859,0.0
4113,-0.0597587719298245,1216,0.2055921052631578,-0.0763736263736263,0.0763736263736263,0.3016362137060023,0.3466334164588528,0.2586206896551724,-0.0880127268036804,0.0032894736842105
4114,0.068936568971195,988,0.3441295546558704,0.0674180046401144,-0.0674180046401144,-0.2424582938778343,0.2567541055079203,0.2941176470588235,0.0373635415509032,0.3562753036437247
4115,0.1221588350691829,1180,0.3932203389830508,0.1288856508872762,-0.1288856508872762,-0.4892805726588758,0.2376100554548082,0.2292817679558011,-0.0083282874990071,0.3516949152542373
4116,-0.0005208333333333,640,0.071875,-0.25,0.25,0.99601593625498,,1.0,,0.0
4117,-0.0174852488988614,573,0.2303664921465968,-0.005503841607565,0.005503841607565,0.0233979766560428,0.0,0.2451154529307282,0.2451154529307282,0.0
4118,-0.1225308641975308,540,0.2518518518518518,-0.15625,0.15625,0.3875077501550031,0.0,0.375,0.375,0.0
4119,-0.0883534136546184,415,0.2674698795180723,-0.1336206896551724,0.1336206896551724,0.3335259689159944,0.24609375,0.6214511041009464,0.3753573541009464,0.0457831325301204
4120,-0.0677389705882352,1632,0.0539215686274509,-0.1069937369519833,0.1069937369519833,0.6387964451756847,0.1241935483870967,0.3105022831050228,0.186308734717926,0.0067401960784313
4121,0.1416225368614323,631,0.3803486529318542,0.1381097840939369,-0.1381097840939369,-0.5677948789753938,0.1523087282428919,0.319935691318328,0.167626963075436,0.2884310618066561
4122,0.0575656389639657,586,0.3020477815699658,0.0331286329057955,-0.0331286329057955,-0.1232803097915105,0.2125272441678691,0.3152364273204903,0.1027091831526211,0.3720136518771331
4123,-0.0248888888888888,750,0.3333333333333333,-0.0431614349775784,0.0431614349775784,0.1141105894627021,0.6,0.4168564920273349,-0.1831435079726651,0.0
4124,0.1547498769286914,706,0.3980169971671388,0.1570181798222596,-0.1570181798222596,-0.648838624688354,0.2206493883351468,0.2008547008547008,-0.0197946874804459,0.3470254957507082
4125,0.0,709,0.152327221438646,,,,,,,0.0
4126,0.0669007082434644,283,0.2614840989399293,0.042077530381735,-0.042077530381735,-0.1901089084632788,0.1669642857142857,0.1915887850467289,0.0246244993324432,0.1802120141342756
4127,-0.0094562647754137,846,0.0992907801418439,-0.01187648456057,0.01187648456057,0.1077098726869304,,0.1353919239904988,,0.0
4128,0.0186480186480186,429,0.1375291375291375,0.0261282660332541,-0.0261282660332541,-0.236961719911247,0.0973871733966745,,,0.0
4129,-0.0254473917398674,824,0.1092233009708737,-0.0471573302007033,0.0471573302007033,0.2970225949599738,0.1642104697409438,,,0.0
4130,-0.0119836418475495,818,0.2127139364303178,-0.0308180088865199,0.0308180088865199,0.1259475154344366,0.2424517340631929,,,0.0
4131,-0.0384599221700285,752,0.2473404255319149,-0.0640828394327655,0.0640828394327655,0.2096372969697071,0.325767445342917,0.3333333333333333,0.0075658879904162,0.0013297872340425
4132,0.0014483065953654,748,0.2647058823529412,0.0075414781297134,-0.0075414781297134,-0.0313159592391474,0.2526395173453997,0.0,-0.2526395173453997,0.0013368983957219
4133,0.0,337,0.2077151335311572,-0.5,0.5,0.4995004995004996,0.0,1.0,1.0,0.0
4134,0.0038095238095238,210,0.2571428571428571,0.0072016460905349,-0.0072016460905349,-0.0265179640264876,0.2932098765432098,0.0,-0.2932098765432098,0.0047619047619047
4135,-0.0018903425476542,677,0.3161004431314623,-0.0049048706240486,0.0049048706240486,0.0152091165025403,0.5027322404371585,0.2610687022900763,-0.2416635381470821,0.1063515509601181
4136,0.0,589,0.4702886247877759,0.5,-0.5,-500.0,1.0,0.0,-1.0,0.0
4137,-0.1161636045494313,381,0.1364829396325459,-0.1250925925925926,0.1250925925925926,0.4764061279149773,0.2454890788224121,0.3403693931398417,0.0948803143174295,0.1469816272965879
4138,0.0750079763898859,597,0.4154103852596315,0.093140522875817,-0.093140522875817,-0.2898820896932008,0.340034965034965,0.176068376068376,-0.1639665889665889,0.3199329983249581
4139,-0.1629783337230145,611,0.1685761047463175,-0.1931025360335705,0.1931025360335705,0.5364731488446309,0.347861111111111,0.4303571428571429,0.0824960317460318,0.2258592471358428
4140,0.0,642,0.3582554517133956,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0
4141,0.0,503,0.5606361829025845,,,,,,,0.0
4142,-0.0233141830168039,992,0.1875,-0.0252329004257746,0.0252329004257746,0.1225128723765146,0.2601043503821281,0.211578947368421,-0.048525403013707,0.2550403225806452
4143,0.0382929695737577,609,0.2545155993431856,0.0512176428385278,-0.0512176428385278,-0.2496758417926237,0.2389370889786863,0.1652613827993254,-0.0736757061793608,0.5188834154351396
4144,0.0,607,0.1647446457990115,,,,,,,0.0
4145,-0.0342088873847831,614,0.1775244299674267,-0.0358989395010024,0.0358989395010024,0.1674208347252377,0.2344168222844694,0.1646586345381526,-0.0697581877463167,0.498371335504886
4146,0.0282034844657634,1018,0.2455795677799607,0.0385832968826793,-0.0385832968826793,-0.1963497127270985,0.1968086583055718,0.1490683229813664,-0.0477403353242054,0.2829076620825147
4147,-0.1091641501419727,496,0.0967741935483871,-0.1221423832439719,0.1221423832439719,0.5554032580240479,0.2225424608993157,0.0,-0.2225424608993157,0.002016129032258
4148,0.0821727019498607,359,0.5403899721448467,0.1174116997792494,-0.1174116997792494,-0.2773569802701737,0.5604166666666667,0.146551724137931,-0.4138649425287356,0.0167130919220055
4149,0.0990494119676275,269,0.174721189591078,0.1032092787052709,-0.1032092787052709,-1.373391365653875,0.0611383128520225,0.1179487179487179,0.0568104050966954,0.1635687732342007
4150,0.092361271207425,143,0.2517482517482518,0.1019322921954851,-0.1019322921954851,-0.6360363595629521,0.1521452440625373,0.0666666666666666,-0.0854785773958706,0.0489510489510489
4151,-0.0026881720430107,186,0.1720430107526881,0.0217391304347826,-0.0217391304347826,-0.2471576866040533,0.1724137931034483,0.0588235294117647,-0.1135902636916835,0.0
4152,-0.267034302034302,185,0.0486486486486486,-0.274885680826157,0.274885680826157,0.8470157264133039,0.2630952380952381,0.5135135135135135,0.2504182754182754,0.0216216216216216
4153,0.2406146216491044,174,0.5632183908045977,0.3032736466234003,-0.3032736466234003,-1.1622140448738456,0.0535353535353535,0.4011627906976744,0.3476274371623208,0.0344827586206896
4154,0.1078108815677876,181,0.430939226519337,0.1177101968780145,-0.1177101968780145,-0.3746000075561929,0.2829951298701299,0.6298342541436464,0.3468391242735164,0.1602209944751381
4155,0.3337533595730317,183,0.6612021857923497,0.364027894804957,-0.364027894804957,-1.2208560758189198,0.3478021978021978,0.1098901098901098,-0.2379120879120879,0.6120218579234973
4156,-0.2448135339716972,196,0.0714285714285714,-0.2894173490919421,0.2894173490919421,0.799835876761072,0.4098503637566137,0.3144329896907216,-0.0954173740658921,0.5204081632653061
4157,0.0363595888457767,181,0.3535911602209944,0.0335890226256248,-0.0335890226256248,-0.1046380029654648,0.3324284511784512,0.1645569620253164,-0.1678714891531347,0.5911602209944752
4158,-0.0042829775588396,174,0.367816091954023,-0.0131132336655592,0.0131132336655592,0.0344729205801843,0.2564102564102564,0.7441860465116279,0.4877757901013715,0.0057471264367816
4159,0.3665728360309641,203,0.7586206896551724,0.4190407772304324,-0.4190407772304324,-1.230374317284583,0.3648437500000001,0.417910447761194,0.0530666977611939,0.1871921182266009
4160,-0.1864990689013035,179,0.1731843575418994,-0.2004320424631677,0.2004320424631677,0.5350327493949988,0.4866883116883116,0.1153846153846153,-0.3713036963036962,0.5865921787709497
4161,-0.0369566698733365,180,0.2166666666666666,-0.0343510423832454,0.0343510423832454,0.1380479209755236,0.2,0.3820224719101123,0.1820224719101123,0.0444444444444444
4162,0.1631155181155181,185,0.4216216216216216,0.169079365079365,-0.169079365079365,-0.6668685819288096,0.2402697495183044,0.4972375690607735,0.256967819542469,0.1081081081081081
4163,0.2055243445692884,178,0.4438202247191011,0.2747619047619047,-0.2747619047619047,-1.5978953198559955,0.1558823529411764,0.0886075949367088,-0.0672747580044676,0.1292134831460674
4164,-0.2102607709750567,210,0.1,-0.2766821153412632,0.2766821153412632,0.7572004514850617,0.4076655052264809,0.64,0.2323344947735191,0.019047619047619
4165,-0.1564832234224757,214,0.0186915887850467,-0.139715320910973,0.139715320910973,0.873008001414424,0.2692133038782523,0.093167701863354,-0.1760456020148982,0.3598130841121495
4166,-0.01949383288669,420,0.1142857142857142,-0.0126424511245939,0.0126424511245939,0.1082062989474076,0.1757779866332497,0.0411985018726591,-0.1345794847605906,0.1976190476190476
4167,-0.1161259665387023,424,0.0566037735849056,-0.1230507572634195,0.1230507572634195,0.6565801251581701,0.2675461476725521,0.0975609756097561,-0.169985172062796,0.1933962264150943
4168,-0.1594649580156826,207,0.1207729468599033,-0.2036549906157749,0.2036549906157749,0.6535638821618963,0.3032769837239111,0.2125,-0.0907769837239111,0.1884057971014492
4169,0.0055370985603543,301,0.5149501661129569,-0.0004873294346978,0.0004873294346978,0.0009717681905287,0.452,0.5089285714285714,0.0569285714285713,0.0033222591362126
4170,0.0,177,0.2429378531073446,0.0,-0.0,-0.0,0.1111111111111111,0.2,0.0888888888888889,0.0
4171,-0.0939032453703652,212,0.1509433962264151,-0.1160594500077776,0.1160594500077776,0.4330530501394741,0.2056562579074427,0.4333333333333333,0.2276770754258906,0.1886792452830188
4172,0.0790417915417915,182,0.2912087912087912,0.0727862892316017,-0.0727862892316017,-0.342838932472768,0.4166666666666667,0.125,-0.2916666666666667,0.0384615384615384
4173,0.2464104409962338,289,0.4948096885813148,0.2425378848026917,-0.2425378848026917,-0.9576189737041813,0.1868311472478139,0.452991452991453,0.2661603057436391,0.0899653979238754
4174,0.057251859730308,232,0.2974137931034483,0.0764192380451259,-0.0764192380451259,-0.4147600581792527,0.15256919006919,0.109090909090909,-0.0434782809782809,0.043103448275862
4175,0.0322184967484498,163,0.3190184049079754,0.0582334327705119,-0.0582334327705119,-0.2343406643384813,0.1655812324929972,0.2756410256410256,0.1100597931480284,0.0674846625766871
4176,0.0633833713693908,223,0.4035874439461883,0.0541170133114353,-0.0541170133114353,-0.1520252298077523,0.3743299146336529,0.2430939226519337,-0.1312359919817192,0.3049327354260089
4177,-0.0886072559758417,235,0.1702127659574468,-0.0784854551527289,0.0784854551527289,0.3188493951326349,0.2525983154272628,0.1523809523809524,-0.1002173630463104,0.3702127659574468
4178,-0.0098778735632183,232,0.1422413793103448,0.0023048371647509,-0.0023048371647509,-0.016353722956889,0.2371158392434988,0.0612244897959183,-0.1758913494475804,0.0689655172413793
4179,0.1283010754100326,264,0.4128787878787879,0.1265821906321597,-0.1265821906321597,-0.4405975979015721,0.2590837527856758,0.4829268292682926,0.2238430764826168,0.2840909090909091
4180,0.0257201646090535,162,0.419753086419753,0.1428571428571428,-0.1428571428571428,-0.5691519635742743,0.2,0.08,-0.12,0.0061728395061728
4181,0.0181517447049991,169,0.272189349112426,0.0272084303351199,-0.0272084303351199,-0.1106119550669398,0.1244725738396624,0.3136094674556213,0.1891368936159588,0.0414201183431952
4182,0.0649306993819189,164,0.3292682926829268,0.0615968201362418,-0.0615968201362418,-0.2292644602434992,0.2227668845315903,0.1646341463414634,-0.0581327381901269,0.2073170731707317
4183,-0.1149504535868172,176,0.1477272727272727,-0.1304118984075381,0.1304118984075381,0.4671931133038847,0.2796511627906977,0.3714285714285714,0.0917774086378737,0.2840909090909091
4184,0.1061199490744945,165,0.3696969696969697,0.1097175432069855,-0.1097175432069855,-0.4204068676317531,0.2375255623721881,0.2439024390243902,0.0063768766522021,0.3090909090909091
4185,0.1891940955620201,159,0.4528301886792453,0.2070876808375782,-0.2070876808375782,-0.8392866014414713,0.2686882300089847,0.3037974683544304,0.0351092383454456,0.4465408805031446
4186,-0.0201149425287356,174,0.2298850574712643,-0.1977124183006536,0.1977124183006536,0.7677080425348324,0.0,0.4375,0.4375,0.0
4187,0.067286574206217,168,0.3273809523809524,0.0769475214273285,-0.0769475214273285,-0.3060353634577787,0.2799591293603269,0.294478527607362,0.014519398247035,0.4583333333333333
4188,0.0635498135498135,148,0.3378378378378378,0.0701591814683033,-0.0701591814683033,-0.267910647253153,0.3001405423280422,0.1147540983606557,-0.1853864439673865,0.5675675675675675
4189,-0.0869771112865035,181,0.0828729281767955,-0.097301024428684,0.097301024428684,0.530518509607122,0.2591666666666666,0.3333333333333333,0.0741666666666666,0.0
4190,0.039002453775181,297,0.2794612794612794,0.0351412264456772,-0.0351412264456772,-0.144682094883959,0.2234422917635914,0.2559523809523809,0.0325100891887895,0.2828282828282828
4191,-0.1084322159322159,390,0.0102564102564102,-0.1188849011231646,0.1188849011231646,0.9133212133098566,0.075,0.0509383378016085,-0.0240616621983914,0.0076923076923076
4192,-0.0846908235797124,378,0.0317460317460317,-0.08973555836476,0.08973555836476,0.7306199330011206,0.0087463556851311,0.463855421686747,0.4551090660016157,0.0
4193,0.038215157858015,182,0.2472527472527472,0.0471611721611721,-0.0471611721611721,-0.2345258479361726,0.3269230769230769,0.2154696132596685,-0.1114534636634084,0.0109890109890109
4194,0.0393441358024691,360,0.2111111111111111,0.0390123999791487,-0.0390123999791487,-0.2349994679580221,0.2311111111111111,0.1445086705202312,-0.0866024405908798,0.0555555555555555
4195,-0.0030487804878048,164,0.2378048780487804,0.0,-0.0,-0.0,0.3333333333333333,0.25,-0.0833333333333333,0.0
4196,-0.0191152597402597,528,0.2159090909090909,-0.0067786696328362,0.0067786696328362,0.0333541425791141,0.2556087537654358,0.0638297872340425,-0.1917789665313932,0.0946969696969697
4197,0.0,197,0.065989847715736,0.0,-0.0,-0.0,0.0909090909090909,0.0909090909090909,0.0,0.0
4198,0.0,190,0.3894736842105263,0.125,-0.125,-125.0,,0.125,,0.0
4199,0.6933115495615496,364,0.989010989010989,0.7440303536984634,-0.7440303536984634,-3.025124037099728,0.0665331010452961,0.1782729805013927,0.1117398794560966,0.0796703296703296
4200,-0.1167585812532621,376,0.1648936170212765,-0.1719821292878853,0.1719821292878853,0.5090099871522558,0.6032486463973344,0.2613333333333333,-0.3419153130640011,0.6143617021276596
4201,-0.0474044701503717,366,0.2349726775956284,-0.0569055286048845,0.0569055286048845,0.194297586505721,0.396512882773506,0.1475409836065573,-0.2489718991669486,0.7513661202185792
4202,-0.1933257174923841,360,0.0888888888888888,-0.2172280806473007,0.2172280806473007,0.7067440466955792,0.3614912631719355,0.3229461756373937,-0.0385450875345417,0.5722222222222222
4203,0.0203490306469581,386,0.3005181347150259,0.013266270577495,-0.013266270577495,-0.0458988998030169,0.3061057234033735,0.077720207253886,-0.2283855161494875,0.4015544041450777
4204,-0.0600775193798449,172,0.2790697674418604,-0.0904255319148936,0.0904255319148936,0.2972651605231867,0.4402173913043478,0.3333333333333333,-0.1068840579710145,0.0
4205,-0.0004960317460317,168,0.1964285714285714,-0.0315904139433551,0.0315904139433551,0.2418319184776264,,0.0588235294117647,,0.0
4206,-0.0166062801932367,552,0.1141304347826086,-0.0288778877887788,0.0288778877887788,0.2184605397847851,0.1904761904761904,0.1206225680933852,-0.0698536223828052,0.0452898550724637
4207,0.0320754716981132,265,0.2415094339622641,0.0620155038759689,-0.0620155038759689,-0.3786265322542477,0.09375,0.0,-0.09375,0.0
4208,-0.0746490212764722,225,0.0711111111111111,-0.0651232697343808,0.0651232697343808,0.4745404856506123,0.0235339506172839,0.0401785714285714,0.0166446208112874,0.0488888888888888
4209,0.0100143061516452,233,0.2446351931330472,0.0703883495145631,-0.0703883495145631,-0.4301904705393698,,0.203883495145631,,0.0
4210,0.0834521217002593,229,0.2358078602620087,0.0833292319083638,-0.0833292319083638,-0.54293703821979,0.0863121460037759,0.2232142857142857,0.1369021397105097,0.2358078602620087
4211,0.0713971755660306,224,0.2276785714285714,0.0431102152298208,-0.0431102152298208,-0.2323144749078246,0.1087550715353405,0.3018018018018018,0.1930467302664612,0.28125
4212,-0.0026785870903517,185,0.1405405405405405,-0.0161412558495891,0.0161412558495891,0.1023660068512484,0.1139300893399254,0.4597701149425287,0.3458400256026033,0.227027027027027
4213,0.3812667803186379,228,0.5394736842105263,0.4004066785124292,-0.4004066785124292,-2.8109851354992874,0.1237942674066022,0.0531914893617021,-0.0706027780449,0.2017543859649122
4214,0.4433990440916412,189,0.8571428571428571,0.4645683018389731,-0.4645683018389731,-1.1803819519792735,0.4604764915935128,0.2823529411764706,-0.1781235504170422,0.5396825396825397
4215,0.1405425448868072,1220,0.5868852459016394,0.2042550901687027,-0.2042550901687027,-0.5360489889764116,0.5142276422764227,0.3084967320261438,-0.2057309102502789,0.0754098360655737
4216,-0.0141955835962145,317,0.0378548895899053,0.0,-0.0,-0.0,0.1818181818181818,0.3461538461538461,0.1643356643356643,0.0
4217,0.2289163839163839,185,0.6162162162162163,0.2352423275653795,-0.2352423275653795,-0.6158597080975217,1.0,0.572972972972973,-0.427027027027027,0.0054054054054054
4218,0.0016129032258064,310,0.1161290322580645,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
4219,-0.040865742087738,491,0.075356415478615,-0.0248998642226748,0.0248998642226748,0.245909333190301,0.1253654970760233,0.1181818181818181,-0.0071836788942051,0.1160896130346232
4220,0.0049019607843137,102,0.0784313725490196,0.1031746031746031,-0.1031746031746031,-2.536090518923137,0.0476190476190476,,,0.0
4221,-0.0147058823529411,102,0.0392156862745098,-0.0103092783505154,0.0103092783505154,0.1961938395134392,0.0760869565217391,0.0,-0.0760869565217391,0.0
4222,0.0244444444444444,150,0.1,0.0119047619047619,-0.0119047619047619,-0.1411631846414455,0.081081081081081,0.0219780219780219,-0.0591030591030591,0.0066666666666666
4223,-0.0372960372960372,143,0.0139860139860139,-0.0564516129032258,0.0564516129032258,0.7672073651907058,0.125,0.0303030303030303,-0.0946969696969697,0.0
4224,-0.0199095022624434,442,0.3710407239819004,-0.0401870265151515,0.0401870265151515,0.0972236699973767,0.4276447105788422,0.1904761904761904,-0.2371685201026517,0.006787330316742
4225,0.05173775671406,422,0.5023696682464455,0.0753803596127247,-0.0753803596127247,-0.206265162381776,0.2697368421052631,0.1052631578947368,-0.1644736842105263,0.0047393364928909
4226,-0.0737270875763747,982,0.0794297352342158,-0.0782436162870945,0.0782436162870945,0.4954681327133516,0.1875,0.1566137566137566,-0.0308862433862433,0.0020366598778004
4227,0.001673640167364,956,0.1548117154811715,0.0047169811320754,-0.0047169811320754,-0.0311517853434311,0.0739130434782608,0.2339449541284403,0.1600319106501795,0.0564853556485355
4228,0.0757510729613734,932,0.2360515021459227,0.0862445414847161,-0.0862445414847161,-0.5812413549545308,0.1171875,0.0833333333333333,-0.0338541666666666,0.0010729613733905
4229,-0.0028504363131692,966,0.2339544513457556,-0.0078339599765396,0.0078339599765396,0.0328518076469353,0.3793103448275862,0.2433862433862433,-0.1359241014413428,0.010351966873706
4230,0.0465927171663715,706,0.2889518413597733,0.0325981971985011,-0.0325981971985011,-0.1264655258604594,0.2436868686868686,0.1366906474820144,-0.1069962212048542,0.1869688385269121
4231,0.0084745762711864,236,0.4661016949152542,0.0157894736842105,-0.0157894736842105,-0.0369503633452395,0.6,0.4162162162162162,-0.1837837837837837,0.0
4232,-0.0084033613445378,238,0.4453781512605042,-0.0052631578947368,0.0052631578947368,0.0123167877817465,0.4486486486486487,0.2,-0.2486486486486486,0.0
4233,-0.1028511839359856,908,0.1211453744493392,-0.1320280829866031,0.1320280829866031,0.5195822132278751,0.2486787466968667,0.2921535893155259,0.0434748426186591,0.1475770925110132
4234,0.0813842896149234,568,0.3133802816901408,0.082701364542366,-0.082701364542366,-0.3545682618825474,0.2019081693500297,0.2226890756302521,0.0207809062802223,0.1161971830985915
4235,-0.1129197994987468,285,0.2,-0.1196605675367073,0.1196605675367073,0.3707092064900297,0.55,0.2625899280575539,-0.2874100719424461,0.0
4236,-0.0618298059964726,270,0.2481481481481481,-0.065789709936019,0.065789709936019,0.2082873384451026,0.1832669322709163,0.4659090909090909,0.2826421586381745,0.0962962962962963
4237,0.2137506012506012,198,0.5505050505050505,0.2385722302388969,-0.2385722302388969,-0.7623752281271999,0.2063492063492063,0.517948717948718,0.3115995115995116,0.1313131313131313
4238,0.2266148589065255,216,0.5601851851851852,0.2331202496430671,-0.2331202496430671,-0.7105917895731297,0.3063565891472868,0.2523364485981308,-0.054020140549156,0.4027777777777778
4239,-0.0571823580690857,874,0.2082379862700228,-0.0685295091009376,0.0685295091009376,0.2648803876714344,0.3534482758620689,0.2414733969986357,-0.1119748788634332,0.1395881006864988
4240,-0.025369296933433,764,0.2434554973821989,-0.0258959561602418,0.0258959561602418,0.098005623108151,0.2311753902662993,0.2972972972972973,0.0661219070309979,0.193717277486911
4241,-0.0196265811011904,512,0.265625,-0.0198436439154918,0.0198436439154918,0.0691443971419601,0.2646082337317397,0.360655737704918,0.0960475039731783,0.234375
4242,0.088331807081807,468,0.3974358974358974,0.1039777880849309,-0.1039777880849309,-0.354720324257857,0.2814688565230864,0.1224489795918367,-0.1590198769312497,0.0299145299145299
4243,0.0137931034482758,435,0.2206896551724138,0.0923076923076923,-0.0923076923076923,-0.398274145370063,0.1764705882352941,0.0,-0.1764705882352941,0.0
4244,0.1017710483686815,507,0.3747534516765286,0.1095070375290155,-0.1095070375290155,-0.4112995770464856,0.2197193214277496,0.20817843866171,-0.0115408827660396,0.1735700197238658
4245,-0.0617969003807154,519,0.210019267822736,-0.0694312375155221,0.0694312375155221,0.2478448048031714,0.2710692901869372,0.3605442176870748,0.0894749275001375,0.1310211946050096
4246,-0.0926093514328808,442,0.0656108597285067,-0.1115339578454332,0.1115339578454332,0.6262162730763162,0.8076923076923077,0.3286384976525822,-0.4790538100397255,0.0135746606334841
4247,-0.0115497076023391,456,0.1557017543859649,-0.0202689992475545,0.0202689992475545,0.1159766905688078,0.1687788018433179,0.1180124223602484,-0.0507663794830695,0.1710526315789473
4248,0.0175159235668789,314,0.2133757961783439,0.0199335548172757,-0.0199335548172757,-0.1047102144814226,0.2222222222222222,0.1712328767123287,-0.0509893455098934,0.0
4249,-0.009927797833935,554,0.2256317689530685,-0.0166666666666666,0.0166666666666666,0.0872600349040139,0.2061855670103092,0.3333333333333333,0.127147766323024,0.0
4250,-0.0432143214321432,303,0.1518151815181518,-0.056697367009867,0.056697367009867,0.2747684118296528,0.4166666666666666,0.2372881355932203,-0.1793785310734462,0.0
4251,0.0,333,0.2552552552552553,,,,,,,0.0
4252,0.152225610401711,477,0.4025157232704403,0.1732709559479222,-0.1732709559479222,-0.7461390044788068,0.1199421965317919,0.2186666666666666,0.0987244701348747,0.0398322851153039
4253,0.0,316,0.3765822784810126,,,,,,,0.0
4254,0.056225415530971,540,0.3037037037037037,0.0583020700837715,-0.0583020700837715,-0.236934100884078,0.2504876810432366,0.1580459770114942,-0.0924417040317423,0.2185185185185185
4255,-0.0459325396825396,336,0.1160714285714285,-0.0606867283950617,0.0606867283950617,0.3818962252240879,0.4027777777777778,0.0526315789473684,-0.3501461988304094,0.0059523809523809
4256,-0.1173579109062979,434,0.0829493087557603,-0.1482444184839044,0.1482444184839044,0.6416948396402026,0.1011695906432748,0.2523364485981308,0.1511668579548559,0.0391705069124423
4257,0.0413776493256262,346,0.2254335260115607,0.029944120505345,-0.029944120505345,-0.1578375803274826,0.0803571428571428,0.1785714285714285,0.0982142857142857,0.0780346820809248
4258,0.0133023975251353,431,0.2111368909512761,-0.0168965293965293,0.0168965293965293,0.0734575049952229,0.1267942583732057,0.3183183183183183,0.1915240599451125,0.0904872389791183
4259,-0.0368217054263565,1806,0.1345514950166113,-0.0406846240179573,0.0406846240179573,0.2329077813686625,0.1666666666666666,0.1594982078853046,-0.0071684587813619,0.0116279069767441
4260,-0.0244444444444444,1800,0.1483333333333333,-0.0357545045045045,0.0357545045045045,0.1964265828579913,0.1547884187082405,0.1917562724014337,0.0369678536931931,0.0583333333333333
4261,0.0615942028985507,1794,0.2341137123745819,0.0700292397660818,-0.0700292397660818,-0.4502556775454956,0.1232142857142857,0.1428571428571428,0.0196428571428571,0.0016722408026755
4262,0.0257892153383956,488,0.2991803278688524,0.0332943371697667,-0.0332943371697667,-0.1258228142737694,0.4507042253521127,0.256198347107438,-0.1945058782446747,0.0389344262295082
4263,0.0158965700202813,582,0.2766323024054983,0.0203079261513343,-0.0203079261513343,-0.0784824019463216,0.2704485488126649,0.2027972027972027,-0.0676513460154621,0.1151202749140893
4264,-0.0674055159732243,576,0.1944444444444444,-0.0766546928916494,0.0766546928916494,0.2831740331502277,0.2678899082568807,0.2613636363636363,-0.0065262718932443,0.2135416666666666
4265,-0.0160852285272687,647,0.2364760432766615,-0.0228821649776287,0.0228821649776287,0.0898997221473873,0.5442477876106194,0.312202852614897,-0.2320449349957224,0.0556414219474497
4266,0.1665698336750968,418,0.4186602870813397,0.1915535456606885,-0.1915535456606885,-0.8397539873994562,0.2177650429799427,0.1956521739130435,-0.0221128690668992,0.1172248803827751
4267,-0.0709227141335767,626,0.1757188498402556,-0.0744663338453661,0.0744663338453661,0.3002106058440154,0.2971196868008948,0.2227805695142378,-0.0743391172866569,0.2795527156549521
4268,0.0331974477135767,403,0.2754342431761786,0.0476034193660921,-0.0476034193660921,-0.2080288772879639,0.2646147403685092,0.1728723404255319,-0.0917423999429772,0.347394540942928
4269,0.0399535423925667,574,0.2543554006968641,0.0315972222222222,-0.0315972222222222,-0.1394739838324035,0.3823529411764705,0.1814744801512287,-0.2008784610252418,0.019163763066202
4270,-0.0128846153846153,520,0.2038461538461538,-0.0157200811359026,0.0157200811359026,0.0757998102559588,0.2468220338983051,0.1375,-0.109322033898305,0.0807692307692307
4271,-0.0287021252415047,419,0.2028639618138424,0.0014587694051979,-0.0014587694051979,-0.0072408329950381,0.2554096638655462,0.1632653061224489,-0.0921443577430972,0.3031026252983294
4272,-0.0317756572177004,509,0.1944990176817289,-0.0168851525972997,0.0168851525972997,0.0821622332690574,0.2252467184056721,0.2653061224489796,0.0400594040433074,0.0294695481335952
4273,0.0510786360473208,479,0.3611691022964509,0.0435210414774447,-0.0435210414774447,-0.1396237007711113,0.1944444444444444,0.2478873239436619,0.0534428794992175,0.0083507306889352
4274,-0.0572030815832468,484,0.1942148760330578,-0.0645963241436925,0.0645963241436925,0.2451556569016749,0.2579185520361991,0.3700787401574803,0.1121601881212812,0.1735537190082644
4275,0.0977576974564926,498,0.3353413654618474,0.1197530864197531,-0.1197530864197531,-0.5870300085590532,0.1519660411081322,0.15,-0.0019660411081322,0.002008032128514
4276,-0.1056405353728489,523,0.2045889101338432,-0.1418764302059496,0.1418764302059496,0.4352801589474644,0.4117647058823529,0.3458823529411765,-0.0658823529411764,0.0
4277,0.0042908762420957,369,0.2926829268292683,-0.0146604938271604,0.0146604938271604,0.0477032156988772,0.1594427244582043,0.3689024390243902,0.2094597145661859,0.067750677506775
4278,0.0974151234567901,432,0.4212962962962963,0.0946035534341023,-0.0946035534341023,-0.2962988187083116,0.2384987893462469,0.45,0.211501210653753,0.011574074074074
4279,0.0044685990338164,414,0.3888888888888889,0.0091880341880341,-0.0091880341880341,-0.0244085191408201,0.6666666666666666,0.3727506426735218,-0.2939160239931447,0.0120772946859903
4280,0.0044761904761904,525,0.3466666666666667,-0.0028636884306987,0.0028636884306987,0.0075330020821217,0.374331550802139,0.4710743801652892,0.0967428293631502,0.04
4281,0.1199669966996699,404,0.4777227722772277,0.2253595600676819,-0.2253595600676819,-0.6958467321652948,0.0,0.1333333333333333,0.1333333333333333,0.0
